customer_id,first_name,last_name,email,phone,age,home_store,acquired_at,loyalty_enrolled,opt_in_email,opt_in_sms,opt_in_push,annual_spend,lifetime_spend,visits_90d,last_visit,avg_basket,tier,churn_risk,rising_star,decliner,near_platinum,vip_likely,favorite_category,category_diversity
GST-00123,Marlowe,Walsh,marlowe.walsh22@outlook.com,(451) 670-9624,50,Wrightsville Beach Resort,2025-02-17,true,false,true,false,457.92,4748.21,0,2026-01-06,474.82,Silver,0.88,true,false,false,false,Lodging,7
GST-00124,Quinn,Walsh,quinn.walsh23@gmail.com,(483) 969-6874,59,Wrightsville Beach Resort,2026-04-17,true,false,true,false,11100.54,21627.13,12,2026-04-12,354.54,Platinum,0.183,false,false,false,false,Lodging,8
GST-00125,Cameron,Garcia,cameron.garcia24@outlook.com,(389) 367-1146,55,Cape Fear Inn,2023-11-17,true,true,true,false,1923.86,2877.43,1,2026-04-09,287.74,Gold,0.517,false,false,false,false,Dining,6
GST-00126,Skyler,Bell,skyler.bell25@outlook.com,(898) 654-2587,38,Carolina Beach Tavern,2026-03-17,true,false,true,true,0,1053.8,0,2025-03-25,175.63,Silver,0.99,false,true,false,false,Dining,3
GST-00127,Blake,Foster,blake.foster26@outlook.com,(608) 833-7727,35,Oak Island Pier House,2024-03-17,true,true,false,false,2566.87,4643.46,2,2026-04-03,357.19,Gold,0.484,false,false,false,false,Lodging,6
GST-00128,Sage,Kim,sage.kim27@icloud.com,(958) 268-4471,55,Cape Fear Inn,2025-08-17,true,true,false,true,1327.1,4399.71,0,2025-10-23,549.96,Gold,0.86,false,false,false,false,Lodging,6
GST-00129,Taylor,Hayes,taylor.hayes28@gmail.com,(312) 395-1918,21,Cape Fear Inn,2026-04-17,true,true,true,true,1164.71,4365.32,3,2026-04-16,436.53,Gold,0.351,false,false,false,false,Lodging,7
GST-00130,Cameron,Hunter,cameron.hunter29@icloud.com,(669) 275-1531,31,Wrightsville Beach Resort,2024-12-17,true,true,true,false,1622.03,2553.07,1,2026-02-19,425.51,Gold,0.792,false,false,false,false,Lodging,5
GST-00131,Riley,Larsson,riley.larsson30@yahoo.com,(501) 918-4679,24,Oak Island Pier House,2025-07-17,true,true,true,false,1358.86,4939.51,1,2026-02-20,449.05,Gold,0.769,false,false,false,false,Lodging,5
GST-00132,Logan,Carter,logan.carter31@gmail.com,(723) 832-5456,33,Wrightsville Beach Resort,2024-02-17,true,false,false,true,2803.87,6041.1,1,2026-04-08,355.36,Gold,0.534,false,false,true,false,Lodging,6
GST-00133,Jordan,Rivera,jordan.rivera32@gmail.com,(524) 966-2356,53,Bald Head Island Club,2023-12-17,true,true,true,true,4526.76,11777.03,2,2026-04-21,420.61,Platinum,0.367,false,false,false,true,Lodging,8
GST-00134,Hayden,Daniels,hayden.daniels33@yahoo.com,(262) 466-6367,24,Kure Beach Grill,2026-05-17,false,false,false,false,1013.9,1612.64,1,2026-02-25,179.18,Gold,0.795,false,false,false,false,Dining,4
GST-00135,Casey,Nguyen,casey.nguyen34@yahoo.com,(288) 488-6231,34,Holden Beach Pavilion,2024-11-17,true,false,false,false,118.92,474.66,0,2025-08-09,237.33,Silver,0.95,false,false,false,false,Events,3
GST-00136,Eden,Nguyen,eden.nguyen35@gmail.com,(263) 795-9513,21,Holden Beach Pavilion,2025-04-17,true,true,true,false,726.22,2769.12,0,2025-11-28,553.82,Silver,0.95,false,false,false,false,Events,3
GST-00137,Parker,Collins,parker.collins36@proton.me,(419) 629-9505,56,Kure Beach Grill,2024-02-17,true,false,true,true,1182.98,2836.28,0,2026-01-08,157.57,Gold,0.92,false,false,false,false,Dining,4
GST-00138,Jules,Carter,jules.carter37@gmail.com,(766) 249-9303,54,Southport Waterfront Lodge,2026-05-17,true,true,false,false,835.69,2249.46,0,2025-12-27,281.18,Silver,0.84,false,false,false,false,Spa,5
GST-00139,Cameron,Reed,cameron.reed38@outlook.com,(939) 753-6488,48,Wrightsville Beach Resort,2024-03-17,true,true,true,false,2090.14,3091.71,2,2026-03-22,281.06,Gold,0.56,false,false,false,false,Lodging,7
GST-00140,Marlowe,Hawthorne,marlowe.hawthorne39@outlook.com,(412) 385-7844,43,Wrightsville Beach Resort,2025-03-17,true,false,true,true,2669.77,4753.52,2,2026-04-11,339.54,Gold,0.458,false,false,false,false,Lodging,5
GST-00141,Avery,Vargas,avery.vargas40@yahoo.com,(581) 940-3280,58,Brunswick Harbor Hotel,2025-01-17,true,true,false,false,1763.45,4799.36,1,2026-02-23,533.26,Gold,0.771,false,false,false,false,Lodging,6
GST-00142,Indigo,Knox,indigo.knox41@outlook.com,(400) 835-7898,29,Southport Waterfront Lodge,2026-03-17,true,false,true,true,1083.03,3154.69,1,2026-03-26,286.79,Gold,0.577,false,false,false,true,Spa,6
GST-00143,Marlowe,Bennett,marlowe.bennett42@icloud.com,(935) 341-1953,57,Kure Beach Grill,2025-08-17,false,false,true,false,379.31,1578.9,0,2025-12-17,225.56,Silver,0.92,false,false,false,false,Dining,3
GST-00144,Skyler,Nguyen,skyler.nguyen43@gmail.com,(757) 557-2285,46,Wrightsville Beach Resort,2026-03-17,true,false,false,false,1658.68,4267.17,0,2026-01-05,284.48,Gold,0.88,false,false,false,false,Lodging,5
GST-00145,Sage,Murphy,sage.murphy44@yahoo.com,(939) 251-5120,36,Bald Head Island Club,2025-08-17,true,false,false,false,2063.78,5273.14,2,2026-04-14,405.63,Gold,0.396,false,false,false,true,Lodging,8
GST-00146,Justice,Vargas,justice.vargas45@yahoo.com,(502) 594-5596,42,Kure Beach Grill,2024-02-17,true,true,false,false,550.42,1011.79,0,2025-12-01,252.95,Silver,0.92,false,false,false,false,Bar,3
GST-00147,Phoenix,Rhodes,phoenix.rhodes46@outlook.com,(247) 225-1813,38,Brunswick Harbor Hotel,2024-02-17,true,true,false,false,2809.63,3850.69,2,2026-03-15,427.85,Gold,0.603,false,false,true,false,Lodging,7
GST-00148,Cameron,Kim,cameron.kim47@icloud.com,(423) 388-7310,44,Brunswick Harbor Hotel,2025-09-17,true,true,true,false,1334.58,1553,1,2026-03-13,388.25,Gold,0.674,false,false,false,false,Dining,4
GST-00149,Jules,Bishop,jules.bishop48@gmail.com,(788) 972-8908,21,Oak Island Pier House,2025-04-17,true,false,false,false,1927.27,3999.12,1,2026-03-16,363.56,Gold,0.643,false,false,false,false,Lodging,6
GST-00150,Jules,Murphy,jules.murphy49@outlook.com,(586) 353-5069,46,Cape Fear Inn,2025-07-17,true,true,false,false,881.69,2138.65,0,2025-12-06,356.44,Silver,0.86,true,false,false,false,Lodging,6
GST-00151,Riley,Bell,riley.bell50@outlook.com,(749) 930-9944,57,Wrightsville Beach Resort,2025-07-17,true,true,false,false,128.54,2037.2,0,2025-10-22,339.53,Silver,0.88,true,true,false,false,Lodging,5
GST-00152,Marlowe,Sutton,marlowe.sutton51@gmail.com,(486) 371-3025,27,Brunswick Harbor Hotel,2024-02-17,false,false,true,false,2327.98,2882.28,2,2026-04-10,360.29,Gold,0.458,false,false,false,false,Lodging,7
GST-00153,Emerson,Brooks,emerson.brooks52@gmail.com,(895) 397-3186,26,Kure Beach Grill,2024-06-17,true,true,false,true,446.83,2473.53,1,2026-03-03,154.6,Silver,0.767,false,false,false,false,Dining,5
GST-00154,Wren,Murphy,wren.murphy53@outlook.com,(290) 916-1818,50,Cape Fear Inn,2025-08-17,true,false,true,false,992.5,1207.12,1,2026-02-27,301.78,Silver,0.738,true,false,false,false,Dining,4
GST-00155,Avery,Brooks,avery.brooks54@outlook.com,(446) 607-6775,43,Southport Waterfront Lodge,2024-01-17,true,true,true,false,692.93,3741.49,1,2026-04-07,340.14,Silver,0.515,false,false,false,false,Spa,6
GST-00156,Rowan,Whitaker,rowan.whitaker55@proton.me,(632) 334-1018,47,Brunswick Harbor Hotel,2024-12-17,true,true,true,false,5154.62,9849.66,0,2026-02-03,410.4,Platinum,0.88,false,false,false,false,Lodging,7
GST-00157,Cameron,Hawthorne,cameron.hawthorne56@icloud.com,(598) 663-8352,60,Brunswick Harbor Hotel,2024-12-17,true,true,false,true,1653.29,3004.88,0,2026-01-03,429.27,Gold,0.88,false,false,false,false,Lodging,7
GST-00158,Morgan,Kim,morgan.kim57@outlook.com,(724) 791-5506,59,Wrightsville Beach Resort,2024-12-17,false,true,false,false,608.93,1344.59,0,2025-12-03,268.92,Silver,0.88,true,true,false,false,Bar,4
GST-00159,River,Hawthorne,river.hawthorne58@proton.me,(368) 440-1015,56,Southport Waterfront Lodge,2024-09-17,true,true,true,true,6055.54,8979.22,3,2026-04-28,374.13,Platinum,0.287,false,false,false,true,Spa,7
GST-00160,Sage,Murphy,sage.murphy59@gmail.com,(303) 762-4130,33,Southport Waterfront Lodge,2024-04-17,true,true,true,true,2091.49,3653.02,0,2025-11-28,365.3,Gold,0.84,false,false,false,true,Spa,6
GST-00161,Indigo,Kim,indigo.kim60@icloud.com,(822) 959-8806,49,Kure Beach Grill,2024-10-17,true,true,false,true,736.35,2294.58,0,2026-01-19,208.6,Silver,0.92,false,false,false,false,Dining,3
GST-00162,Indigo,Brooks,indigo.brooks61@gmail.com,(397) 612-6124,46,Bald Head Island Club,2024-12-17,false,false,true,true,971.81,2886,1,2026-03-23,288.6,Silver,0.564,false,false,false,false,Lodging,7
GST-00163,Marlowe,Park,marlowe.park62@proton.me,(523) 201-7743,21,Carolina Beach Tavern,2025-10-17,false,true,false,false,276.9,1084.4,0,2025-07-22,180.73,Silver,0.99,false,true,false,false,Dining,3
GST-00164,Sage,Foster,sage.foster63@gmail.com,(551) 930-1892,32,Holden Beach Pavilion,2026-02-17,true,true,true,true,775.96,1614.6,0,2025-10-22,807.3,Silver,0.95,false,false,false,false,Events,3
GST-00165,Rowan,Young,rowan.young64@icloud.com,(241) 342-5897,31,Oak Island Pier House,2024-05-17,true,true,true,false,951.56,1999.94,0,2025-12-28,222.22,Silver,0.86,false,false,false,false,Lodging,5
GST-00166,Phoenix,Wright,phoenix.wright65@icloud.com,(656) 944-4767,38,Carolina Beach Tavern,2024-03-17,true,true,true,false,653.38,1025.08,1,2026-04-17,170.85,Silver,0.618,false,false,false,false,Dining,3
GST-00167,River,Nguyen,river.nguyen66@proton.me,(337) 873-6796,35,Carolina Beach Tavern,2025-06-17,false,true,false,false,461.96,1684.48,1,2026-02-26,187.16,Silver,0.968,false,false,false,false,Dining,3
GST-00168,Harper,Larsson,harper.larsson67@outlook.com,(681) 972-7745,47,Carolina Beach Tavern,2025-08-17,true,false,false,true,625.91,1190.5,0,2025-10-12,170.07,Silver,0.99,false,true,false,false,Dining,2
GST-00169,Morgan,Sutton,morgan.sutton68@outlook.com,(572) 553-9174,46,Cape Fear Inn,2026-01-17,true,true,true,true,891.5,2354.69,0,2025-12-10,392.45,Silver,0.86,true,false,false,false,Lodging,6
GST-00170,Avery,Wright,avery.wright69@gmail.com,(795) 965-2963,32,Wrightsville Beach Resort,2025-04-17,true,false,false,false,946.72,2377.36,1,2026-04-06,475.47,Silver,0.545,true,false,false,false,Lodging,6
GST-00171,Phoenix,Collins,phoenix.collins70@proton.me,(910) 369-4776,45,Southport Waterfront Lodge,2024-04-17,true,true,true,false,1068.98,2257.3,0,2025-09-27,376.22,Gold,0.84,false,false,false,true,Spa,4
GST-00172,Ari,Knox,ari.knox71@outlook.com,(690) 604-4153,36,Wrightsville Beach Resort,2025-07-17,true,true,true,false,309.77,1524.97,1,2026-02-19,304.99,Silver,0.798,true,false,false,false,Lodging,3
GST-00173,Drew,Knox,drew.knox72@proton.me,(395) 649-5467,53,Cape Fear Inn,2024-07-17,true,true,false,false,7221.68,18730.99,2,2026-04-16,520.31,Platinum,0.416,false,false,false,false,Lodging,8
GST-00174,Wren,Simmons,wren.simmons73@proton.me,(885) 374-7297,36,Brunswick Harbor Hotel,2025-12-17,true,true,true,false,839.74,2015.48,0,2025-12-07,287.93,Silver,0.88,false,false,false,false,Lodging,4
GST-00175,Ari,Vargas,ari.vargas74@gmail.com,(749) 873-8895,48,Oak Island Pier House,2025-06-17,true,true,false,true,501.14,701.73,0,2025-09-19,350.87,Silver,0.86,false,false,false,false,Dining,3
GST-00176,Blake,Simmons,blake.simmons75@gmail.com,(648) 264-1644,41,Bald Head Island Club,2024-09-17,true,false,false,false,5713.41,11414.07,2,2026-03-10,368.2,Platinum,0.568,false,false,false,true,Lodging,7
GST-00177,Marlowe,Whitaker,marlowe.whitaker76@yahoo.com,(475) 772-6033,44,Bald Head Island Club,2024-12-17,true,true,false,false,1492.95,3458.17,2,2026-04-24,247.01,Gold,0.348,false,false,false,false,Lodging,7
GST-00178,Hayden,Collins,hayden.collins77@icloud.com,(240) 462-8411,52,Brunswick Harbor Hotel,2024-07-17,true,false,false,false,4793.41,10468.2,3,2026-03-08,475.83,Platinum,0.569,false,false,false,false,Lodging,7
GST-00179,Emerson,Rhodes,emerson.rhodes78@proton.me,(383) 896-3493,34,Carolina Beach Tavern,2024-07-17,false,true,false,true,7772.6,15805.57,2,2026-03-21,164.64,Platinum,0.719,false,false,false,false,Dining,4
GST-00180,Riley,Reed,riley.reed79@outlook.com,(537) 701-4218,48,Wrightsville Beach Resort,2023-11-17,true,true,true,false,0,36.77,0,2024-12-01,36.77,Silver,0.88,true,true,false,false,Bar,1
GST-00181,Jules,Bishop,jules.bishop80@gmail.com,(270) 870-7532,43,Oak Island Pier House,2024-02-17,true,true,true,true,1288.49,3011.57,1,2026-03-02,430.22,Gold,0.722,false,false,false,false,Lodging,6
GST-00182,Taylor,Daniels,taylor.daniels81@icloud.com,(762) 277-5729,36,Southport Waterfront Lodge,2025-07-17,true,true,false,false,757.63,3932.78,0,2026-01-27,436.98,Silver,0.84,false,false,false,false,Spa,5
GST-00183,Eden,Hunter,eden.hunter82@outlook.com,(828) 489-9242,60,Brunswick Harbor Hotel,2024-01-17,true,false,true,true,736.7,2738.17,0,2025-12-07,248.92,Silver,0.88,false,false,false,false,Dining,5
GST-00184,Sage,Lee,sage.lee83@gmail.com,(526) 879-1235,31,Carolina Beach Tavern,2024-11-17,false,true,false,false,914.03,1995.27,0,2026-01-16,199.53,Silver,0.99,false,true,false,false,Dining,4
GST-00185,Ari,Knox,ari.knox84@gmail.com,(404) 591-9305,55,Wrightsville Beach Resort,2025-01-17,true,true,true,true,2169.14,9365.97,1,2026-04-14,390.25,Gold,0.502,false,true,false,false,Lodging,8
GST-00186,Emerson,Rhodes,emerson.rhodes85@yahoo.com,(970) 944-7038,21,Carolina Beach Tavern,2026-01-17,false,true,false,true,643.92,1462.54,1,2026-04-07,162.5,Silver,0.694,false,true,false,false,Dining,2
GST-00187,Finley,Hunter,finley.hunter86@proton.me,(906) 872-1377,48,Southport Waterfront Lodge,2025-03-17,true,true,true,false,1369.11,2695.05,1,2026-04-22,336.88,Gold,0.443,false,false,false,true,Spa,4
GST-00188,Logan,Wright,logan.wright87@gmail.com,(333) 472-9888,37,Wrightsville Beach Resort,2025-01-17,true,false,true,true,384.26,2349.38,0,2025-07-13,391.56,Silver,0.88,true,true,false,false,Lodging,6
GST-00189,Parker,Garcia,parker.garcia88@gmail.com,(800) 547-9359,60,Wrightsville Beach Resort,2025-02-17,true,true,false,false,4934.26,8173.68,3,2026-04-29,430.19,Platinum,0.295,false,false,false,false,Lodging,7
GST-00190,Logan,Nguyen,logan.nguyen89@gmail.com,(387) 856-2244,23,Kure Beach Grill,2024-05-17,true,true,true,true,886.86,2051.19,1,2026-04-13,227.91,Silver,0.531,false,false,false,false,Dining,3
GST-00191,Harper,Collins,harper.collins90@icloud.com,(411) 570-1020,27,Southport Waterfront Lodge,2025-11-17,false,true,false,false,0,0,0,,0,Silver,0.5,false,false,false,false,,0
GST-00192,Emerson,Kim,emerson.kim91@proton.me,(775) 646-8819,34,Wrightsville Beach Resort,2025-05-17,false,true,true,true,0,90.24,0,2024-08-04,90.24,Silver,0.88,true,false,false,false,Dining,1
GST-00193,Emerson,Rhodes,emerson.rhodes92@gmail.com,(235) 378-4210,45,Wrightsville Beach Resort,2025-04-17,true,true,false,false,2369.42,3756.01,0,2026-01-01,417.33,Gold,0.88,false,false,false,false,Lodging,5
GST-00194,Casey,Garcia,casey.garcia93@outlook.com,(466) 890-6177,21,Brunswick Harbor Hotel,2026-02-17,true,true,false,false,3575.36,5800.16,2,2026-03-09,341.19,Platinum,0.63,false,false,false,false,Lodging,8
GST-00195,Avery,Nguyen,avery.nguyen94@yahoo.com,(589) 856-2827,32,Carolina Beach Tavern,2026-03-17,false,false,true,false,295.83,1124.64,0,2026-01-06,160.66,Silver,0.99,false,false,false,false,Dining,2
GST-00196,Wren,Murphy,wren.murphy95@yahoo.com,(669) 793-9752,41,Oak Island Pier House,2024-12-17,true,false,false,false,433.37,1347.3,0,2025-07-09,673.65,Silver,0.86,false,false,false,false,Lodging,2
GST-00197,Parker,Cole,parker.cole96@yahoo.com,(410) 351-6655,27,Oak Island Pier House,2024-06-17,true,true,true,false,1671.96,4198.22,2,2026-04-26,349.85,Gold,0.363,false,false,false,false,Lodging,8
GST-00198,Emerson,Walsh,emerson.walsh97@icloud.com,(911) 377-7710,42,Wrightsville Beach Resort,2025-06-17,true,true,false,false,3142.14,6141.75,3,2026-03-28,409.45,Platinum,0.462,false,false,false,false,Lodging,7
GST-00199,Hayden,Hayes,hayden.hayes98@outlook.com,(413) 836-1763,46,Wrightsville Beach Resort,2025-09-17,true,false,false,false,860.54,1437.77,1,2026-02-17,287.55,Silver,0.803,true,false,false,false,Lodging,5
GST-00200,Harper,Brooks,harper.brooks99@gmail.com,(844) 991-5665,31,Kure Beach Grill,2026-01-17,false,false,false,true,267.53,1133.7,0,2025-08-26,125.97,Silver,0.92,false,false,false,false,Dining,2
GST-00201,Wren,Bishop,wren.bishop0@outlook.com,(356) 921-6777,48,Wrightsville Beach Resort,2024-03-17,true,true,false,false,433.84,2471.61,0,2026-01-17,411.94,Silver,0.88,true,false,false,false,Lodging,4
GST-00202,Taylor,Bell,taylor.bell1@outlook.com,(870) 745-4006,50,Oak Island Pier House,2024-08-17,true,false,false,false,1107.32,2724.14,1,2026-03-19,454.02,Gold,0.627,false,false,false,false,Lodging,5
GST-00203,Jules,Vargas,jules.vargas2@yahoo.com,(235) 659-8839,27,Wrightsville Beach Resort,2025-05-17,false,true,false,false,303.61,1514.68,0,2025-06-23,504.89,Silver,0.88,true,true,false,false,Lodging,2
GST-00204,Morgan,Rhodes,morgan.rhodes3@yahoo.com,(379) 425-1115,49,Kure Beach Grill,2024-12-17,false,true,false,true,373.06,944.53,0,2026-01-19,188.91,Silver,0.92,false,false,false,false,Dining,3
GST-00205,Marlowe,Reed,marlowe.reed4@icloud.com,(848) 513-8801,64,Wrightsville Beach Resort,2024-11-17,false,true,false,false,2598.65,4476.66,2,2026-04-14,344.36,Gold,0.436,false,false,false,false,Lodging,6
GST-00206,Wren,Bennett,wren.bennett5@yahoo.com,(489) 217-7872,40,Kure Beach Grill,2024-07-17,true,true,true,false,1329.13,1761.71,3,2026-04-29,146.81,Gold,0.308,false,false,false,false,Dining,4
GST-00207,Indigo,Vargas,indigo.vargas6@icloud.com,(921) 394-1282,44,Bald Head Island Club,2025-01-17,true,false,true,false,765.72,2414.35,0,2025-11-26,301.79,Silver,0.8,false,false,false,false,Dining,5
GST-00208,Jordan,Lee,jordan.lee7@icloud.com,(269) 495-7453,57,Southport Waterfront Lodge,2024-08-17,true,false,true,true,567.94,1203.58,0,2025-08-04,200.6,Silver,0.84,false,false,false,false,Spa,3
GST-00209,Sloan,Garcia,sloan.garcia8@icloud.com,(668) 240-8183,26,Southport Waterfront Lodge,2024-05-17,true,false,false,true,1274.43,2762.49,0,2026-01-23,306.94,Gold,0.84,false,false,false,true,Spa,6
GST-00210,Indigo,Patel,indigo.patel9@outlook.com,(301) 464-1919,47,Brunswick Harbor Hotel,2025-02-17,false,true,false,true,285.3,1290.58,0,2025-08-19,322.64,Silver,0.88,false,false,false,false,Lodging,5
GST-00211,Riley,Foster,riley.foster10@icloud.com,(264) 208-5051,49,Southport Waterfront Lodge,2026-04-17,true,true,true,false,1130.13,2379.5,1,2026-04-28,297.44,Gold,0.407,false,false,false,true,Spa,4
GST-00212,Drew,Brooks,drew.brooks11@yahoo.com,(416) 743-3989,42,Wrightsville Beach Resort,2026-04-17,true,true,true,false,2181.77,2863.27,1,2026-02-26,409.04,Gold,0.755,false,false,false,false,Lodging,5
GST-00213,Riley,Nguyen,riley.nguyen12@yahoo.com,(690) 642-1420,42,Cape Fear Inn,2024-08-17,true,false,true,false,1512.96,3119.92,0,2025-12-28,389.99,Gold,0.86,false,false,false,false,Lodging,6
GST-00214,Jordan,Mitchell,jordan.mitchell13@gmail.com,(388) 783-7337,40,Bald Head Island Club,2024-04-17,true,true,true,true,2247.55,3748.61,0,2025-12-16,468.58,Gold,0.8,false,false,false,true,Lodging,6
GST-00215,Lennon,Mitchell,lennon.mitchell14@proton.me,(234) 969-9076,28,Carolina Beach Tavern,2025-08-17,false,false,true,true,1041.2,1804.69,0,2025-12-04,150.39,Gold,0.99,false,false,false,false,Dining,3
GST-00216,Taylor,Foster,taylor.foster15@outlook.com,(365) 355-6520,54,Wrightsville Beach Resort,2024-07-17,true,true,false,true,0,1501.55,0,2025-04-09,500.52,Silver,0.88,true,false,false,false,Dining,5
GST-00217,Morgan,Hawthorne,morgan.hawthorne16@outlook.com,(864) 678-5558,28,Holden Beach Pavilion,2025-03-17,true,false,true,false,0,410.75,0,2024-12-06,410.75,Silver,0.95,false,false,false,false,Lodging,1
GST-00218,Quinn,Mitchell,quinn.mitchell17@yahoo.com,(711) 845-8187,35,Cape Fear Inn,2024-05-17,true,true,true,true,912.48,912.48,1,2026-03-19,456.24,Silver,0.627,true,false,false,false,Spa,4
GST-00219,Skyler,Daniels,skyler.daniels18@icloud.com,(365) 591-9348,26,Wrightsville Beach Resort,2025-10-17,true,true,false,false,10376.43,22153.58,3,2026-04-24,402.79,Platinum,0.316,false,true,false,false,Lodging,8
GST-00220,Sage,Bell,sage.bell19@yahoo.com,(443) 999-1573,34,Brunswick Harbor Hotel,2024-03-17,false,true,true,false,2101.51,4200.23,0,2026-01-09,525.03,Gold,0.88,false,false,false,false,Lodging,4
GST-00221,Ari,Nguyen,ari.nguyen20@outlook.com,(640) 490-9800,70,Brunswick Harbor Hotel,2024-12-17,true,false,false,false,150.11,1018.86,0,2025-06-15,339.62,Silver,0.88,false,false,false,false,Lodging,2
GST-00222,Riley,Rivera,riley.rivera21@yahoo.com,(928) 216-8341,52,Holden Beach Pavilion,2025-10-17,true,false,true,false,338.73,338.73,0,2025-08-05,338.73,Silver,0.95,false,false,false,false,Events,2
GST-00223,Avery,Bennett,avery.bennett22@icloud.com,(864) 502-9700,41,Holden Beach Pavilion,2024-05-17,false,false,true,false,6566.6,9033.56,0,2026-01-14,645.25,Platinum,0.95,false,false,false,false,Events,5
